site,tag,alias,datetime,value,avgvalue,strvalue,quality
srphd,03TK002.VOLN,Tank 002 Volume,2021-04-17T00:00:00.000Z,0,0,"""""",0
srphd,03TK003.VOLN,Tank 003 Volume,2021-04-16T00:00:00.000Z,1008.470398,1008.470398,"""""",0
srphd,03TK003.VOLN,Tank 003 Volume,2021-04-17T00:00:00.000Z,1060.080322,1034.257014,"""""",0
srphd,03TK004.VOLN,Tank 004 Volume,2021-04-16T00:00:00.000Z,4528.769531,4528.769531,"""""",0
srphd,03TK004.VOLN,Tank 004 Volume,2021-04-17T00:00:00.000Z,4527.057617,4526.675703,"""""",0
srphd,03TK005.VOLN,Tank 005 Volume,2021-04-16T00:00:00.000Z,2271.030762,2271.030762,"""""",0
srphd,03TK005.VOLN,Tank 005 Volume,2021-04-17T00:00:00.000Z,2097.118896,2183.643249,"""""",0
srphd,03TK006.VOLN,Tank 006 Volume,2021-04-16T00:00:00.000Z,3052.248047,3052.248047,"""""",0
srphd,03TK006.VOLN,Tank 006 Volume,2021-04-17T00:00:00.000Z,3193.103516,3122.683746,"""""",0
srphd,03TK007.VOLN,Tank 007 Volume,2021-04-16T00:00:00.000Z,4039.682617,4039.682617,"""""",0
srphd,03TK007.VOLN,Tank 007 Volume,2021-04-17T00:00:00.000Z,4041.955566,4042.087006,"""""",0
srphd,03TK008.VOLN,Tank 008 Volume,2021-04-16T00:00:00.000Z,1858.634277,1858.634277,"""""",0
srphd,03TK008.VOLN,Tank 008 Volume,2021-04-17T00:00:00.000Z,1855.790527,1857.278919,"""""",0
srphd,03TK009.VOLN,Tank 009 Volume,2021-04-16T00:00:00.000Z,2288.82959,2288.82959,"""""",0
srphd,03TK009.VOLN,Tank 009 Volume,2021-04-17T00:00:00.000Z,2116.253662,2203.438562,"""""",0
srphd,03TK010.VOLN,Tank 010 Volume,2021-04-16T00:00:00.000Z,1951.764893,1951.764893,"""""",0
srphd,03TK010.VOLN,Tank 010 Volume,2021-04-17T00:00:00.000Z,1950.626343,1951.031368,"""""",0
srphd,03TK011.VOLN,Tank 011 Volume,2021-04-16T00:00:00.000Z,3378.633545,3378.633545,"""""",0
srphd,03TK011.VOLN,Tank 011 Volume,2021-04-17T00:00:00.000Z,2574.162842,2973.335167,"""""",0
srphd,03TK012.VOLN,Tank 012 Volume,2021-04-16T00:00:00.000Z,10583.99414,10583.99414,"""""",0
srphd,03TK012.VOLN,Tank 012 Volume,2021-04-17T00:00:00.000Z,9997.099609,10284.87047,"""""",0
srphd,03TK013.VOLN,Tank 013 Volume,2021-04-16T00:00:00.000Z,18696.17188,18696.17188,"""""",0
srphd,03TK013.VOLN,Tank 013 Volume,2021-04-17T00:00:00.000Z,18689.30664,18690.74956,"""""",0
srphd,03TK014.VOLN,Tank 014 Volume,2021-04-16T00:00:00.000Z,5806.688477,5806.688477,"""""",0
srphd,03TK014.VOLN,Tank 014 Volume,2021-04-17T00:00:00.000Z,11932.22363,8872.452083,"""""",0
srphd,03TK015.VOLN,Tank 015 Volume,2021-04-16T00:00:00.000Z,3429.948975,3429.948975,"""""",0
srphd,03TK015.VOLN,Tank 015 Volume,2021-04-17T00:00:00.000Z,3408.547363,3419.386457,"""""",0
srphd,03TK016.VOLN,Tank 016 Volume,2021-04-16T00:00:00.000Z,1760.803589,1760.803589,"""""",0
srphd,03TK016.VOLN,Tank 016 Volume,2021-04-17T00:00:00.000Z,1758.256348,1760.217962,"""""",0
srphd,03TK017.VOLN,Tank 017 Volume,2021-04-16T00:00:00.000Z,2776.926025,2776.926025,"""""",0
srphd,03TK017.VOLN,Tank 017 Volume,2021-04-17T00:00:00.000Z,2361.675537,2572.579991,"""""",0
srphd,03TK018.VOLN,Tank 018 Volume,2021-04-16T00:00:00.000Z,1071.314331,1071.314331,"""""",0
srphd,03TK018.VOLN,Tank 018 Volume,2021-04-17T00:00:00.000Z,1071.466919,1071.137189,"""""",0
